task_id,split,connectivity,regions_median,regions_max,mask_preserved,regions_uniform_out,mean_fraction_changed,change_components,aligned_components,aligned_fraction,colour_determines_output,size_determines_output,size_rank_determines_output,bbox_determines_output
3bd67248,training,8,1.0,1,False,True,0.2712622826908541,3,3,1.0,False,False,False,False
3bdb4ada,training,8,2.0,2,False,False,0.06979166666666667,29,29,1.0,False,False,False,False
3befdf3e,training,8,1.0,1,False,False,0.38999999999999996,3,0,0.0,False,False,False,False
3c9b0459,training,8,1.0,1,True,False,0.6666666666666666,6,6,1.0,False,False,False,False
3d588dc9,training,8,1.0,1,False,False,0.021484375,3,3,1.0,False,False,False,False
3d6c6e23,training,8,4.0,6,False,True,0.07574370074370074,16,15,0.9375,False,False,False,False
3e980e27,training,8,3.5,5,False,False,0.05029585798816569,8,8,1.0,False,False,False,False
3eda0437,training,8,4.5,5,False,False,0.13159722222222223,4,4,1.0,False,False,False,False
3f23242b,training,8,1.5,2,False,True,0.219375,3,3,1.0,False,False,False,False
4093f84a,training,8,9.0,10,False,True,0.08333333333333333,38,30,0.7894736842105263,False,False,False,False
40f6cd08,training,8,3.0,3,True,False,0.09539094650205761,5,5,1.0,False,False,False,False
41ace6b5,training,8,1.0,1,True,False,0.3330169787046244,20,20,1.0,False,False,False,False
41e4d17e,training,8,1.0,1,True,False,0.1622222222222222,13,13,1.0,False,False,False,False
423a55dc,training,8,1.0,1,False,False,0.1338975310403882,6,2,0.3333333333333333,False,False,False,False
4258a5f9,training,8,3.5,4,False,True,0.345679012345679,5,5,1.0,False,False,False,False
42918530,training,8,10.0,13,False,True,0.030628595780950348,14,14,1.0,False,False,False,False
42a15761,training,8,4.0,4,False,False,0.06548019881353215,22,22,1.0,False,False,False,False
42a50994,training,8,16.5,20,False,True,0.055704914209171175,42,42,1.0,False,False,False,False
4347f46a,training,8,2.0,4,False,False,0.12094155844155845,7,7,1.0,False,False,False,False
4364c1c4,training,8,1.0,1,True,False,0.11485042735042734,14,14,1.0,False,False,False,False
444801d8,training,8,2.0,2,False,False,0.17333333333333334,5,5,1.0,False,False,False,False
447fd412,training,8,3.0,5,False,False,0.10515873015873016,4,4,1.0,False,False,False,False
44d8ac46,training,8,3.0,3,False,True,0.05208333333333333,6,6,1.0,False,False,False,False
456873bc,training,8,5.0,9,False,False,0.28141907618110085,19,19,1.0,False,False,False,False
45737921,training,8,3.0,4,True,False,0.21378859236002093,8,8,1.0,False,False,False,False
45bbe264,training,8,2.0,3,False,True,0.2907323617316749,3,3,1.0,False,False,False,False
4612dd53,training,8,8.0,10,False,True,0.0788356942203096,24,24,1.0,False,False,False,False
465b7d93,training,8,1.0,1,True,False,0.08333333333333333,6,6,1.0,False,False,False,False
46c35fc7,training,8,1.0,1,False,False,0.22448979591836735,5,2,0.4,False,False,False,False
470c91de,training,8,1.0,1,True,False,0.3225068870523416,5,5,1.0,False,False,False,False
484b58aa,training,8,1.0,1,False,False,0.09393579072532698,9,9,1.0,False,False,False,False
48634b99,training,8,1.0,1,True,False,0.022135416666666668,6,6,1.0,False,False,False,False
4938f0c2,training,8,1.0,5,False,False,0.07666666666666666,6,6,1.0,False,False,False,False
494ef9d7,training,8,3.5,11,False,False,0.10690476190476189,13,9,0.6923076923076923,False,False,False,False
496994bd,training,8,1.0,1,False,False,0.25,2,2,1.0,False,False,False,False
4a1cacc2,training,8,1.0,1,True,False,0.1357638888888889,4,4,1.0,False,False,False,False
4acc7107,training,8,3.5,4,False,False,0.365,15,9,0.6,False,False,False,False
4b6b68e5,training,8,8.0,13,False,False,0.19877570911405495,12,7,0.5833333333333334,False,False,False,False
4c5c2cf0,training,8,1.0,1,False,False,0.12145691609977326,9,9,1.0,False,False,False,False
4cd1b7b2,training,8,2.0,2,False,False,0.3333333333333333,8,8,1.0,False,False,False,False
4df5b0ae,training,8,1.0,1,False,False,0.39999999999999997,9,9,1.0,False,False,False,False
4e45f183,training,8,9.0,9,True,False,0.12003693444136658,41,41,1.0,False,False,False,False
4e469f39,training,8,1.0,2,False,True,0.15666666666666665,4,4,1.0,False,False,False,False
4e7e0eb9,training,8,5.0,9,True,False,0.373807325330871,28,28,1.0,False,False,False,False
4f537728,training,8,49.0,49,True,True,0.11499999999999999,24,24,1.0,False,False,False,False
4ff4c9da,training,8,1.0,1,True,False,0.033679864324987936,11,11,1.0,False,False,False,False
5034a0b5,training,8,1.0,7,False,False,0.1812105522682446,21,16,0.7619047619047619,False,False,False,False
50846271,training,8,2.0,6,True,False,0.02276847421584264,17,17,1.0,False,False,False,False
508bd3b6,training,8,2.0,2,False,True,0.06481481481481481,3,3,1.0,False,False,False,False
50a16a69,training,8,1.0,1,True,False,1.0,3,3,1.0,False,False,False,False
50c07299,training,8,1.0,1,True,False,0.01953125,3,3,1.0,False,False,False,False
50cb2852,training,8,3.0,3,True,False,0.11934731934731935,8,8,1.0,False,False,False,False
50f325b5,training,8,1.5,2,True,False,0.03449551537786832,8,8,1.0,False,False,False,False
5168d44c,training,8,5.0,5,False,False,0.141287284144427,6,6,1.0,False,False,False,False
516b51b7,training,8,2.0,3,True,False,0.19012099012099012,7,7,1.0,False,False,False,False
5207a7b5,training,8,1.0,1,False,True,0.3327149041434756,6,6,1.0,False,False,False,False
522fdd07,training,8,1.0,1,False,False,0.3359375,16,16,1.0,False,False,False,False
52364a65,training,8,1.0,1,False,False,0.13192531374349556,8,8,1.0,False,False,False,False
52df9849,training,8,1.0,1,True,False,0.017578125,2,2,1.0,False,False,False,False
52fd389e,training,8,2.0,2,False,False,0.28906666666666664,6,6,1.0,False,False,False,False
538b439f,training,8,1.0,1,True,False,0.15208333333333335,8,8,1.0,False,False,False,False
543a7ed5,training,8,1.0,1,True,False,0.3155555555555556,7,7,1.0,False,False,False,False
54d82841,training,8,1.0,2,False,False,0.04279761904761905,5,5,1.0,False,False,False,False
54d9e175,training,8,5.0,7,False,True,0.7889610389610391,15,0,0.0,False,False,False,False
54db823b,training,8,5.5,6,False,False,0.09,4,4,1.0,False,False,False,False
54dc2872,training,8,4.5,6,False,False,0.11538461538461539,5,2,0.4,False,False,False,False
55059096,training,8,4.0,4,False,True,0.02838064713064713,5,5,1.0,False,False,False,False
551d5bf1,training,8,5.0,5,False,True,0.1699107142857143,10,10,1.0,False,False,False,False
5521c0d9,training,8,3.0,3,False,True,0.2488888888888889,9,0,0.0,False,False,False,False
5582e5ca,training,8,1.0,1,False,True,0.6666666666666666,3,2,0.6666666666666666,False,False,False,False
5623160b,training,8,1.0,1,True,False,0.16030864197530864,15,15,1.0,False,False,False,False
56dc2b01,training,8,2.0,2,False,True,0.30281862745098037,6,6,1.0,False,False,False,False
56ff96f3,training,8,3.0,4,False,True,0.25554112554112557,6,6,1.0,False,False,False,False
5751f35e,training,8,3.0,5,False,False,0.385,6,6,1.0,False,False,False,False
575b1a71,training,8,1.0,1,False,True,0.10333333333333333,19,19,1.0,False,False,False,False
5792cb4d,training,8,1.0,1,True,False,0.08,3,3,1.0,False,False,False,False
57aa92db,training,8,2.5,3,False,False,0.08057598039215685,9,9,1.0,False,False,False,False
58743b76,training,8,8.5,9,True,False,0.08319444444444445,15,15,1.0,False,False,False,False
58c02a16,training,8,1.0,2,False,False,0.42523830519862266,11,10,0.9090909090909091,False,False,False,False
58e15b12,training,8,4.0,4,False,True,0.15451793249949128,16,15,0.9375,False,False,False,False
5a5a2103,training,8,4.5,5,False,False,0.29025100344847077,36,29,0.8055555555555556,False,False,False,False
5a719d11,training,8,6.0,6,True,False,0.16723311546840958,18,18,1.0,False,False,False,False
5ad8a7c0,training,8,2.0,4,False,True,0.13333333333333333,5,5,1.0,False,False,False,False
5adee1b2,training,8,5.5,6,False,False,0.28875,4,4,1.0,False,False,False,False
5af49b42,training,8,6.0,7,False,False,0.07143326758711374,16,16,1.0,False,False,False,False
5b37cb25,training,8,1.0,1,True,False,0.027777777777777776,10,10,1.0,False,False,False,False
5b526a93,training,8,5.5,6,False,True,0.11771742189698846,10,10,1.0,False,False,False,False
5b692c0f,training,8,1.5,2,False,False,0.06466797245213875,10,5,0.5,False,False,False,False
5c0a986e,training,8,2.0,2,False,True,0.07333333333333333,6,6,1.0,False,False,False,False
5c2c9af4,training,8,3.0,3,False,True,0.33081285444234404,14,14,1.0,False,False,False,False
5e6bbc0b,training,8,1.0,1,False,False,0.5812925170068027,4,0,0.0,False,False,False,False
5ffb2104,training,8,4.0,5,False,False,0.37222222222222223,14,10,0.7142857142857143,False,False,False,False
60a26a3e,training,8,5.0,5,False,True,0.04374999999999999,9,9,1.0,False,False,False,False
60b61512,training,8,2.0,2,False,True,0.06790123456790123,6,6,1.0,False,False,False,False
60d73be6,training,8,1.0,1,False,False,0.16701790633608815,18,18,1.0,False,False,False,False
6150a2bd,training,8,1.0,1,False,False,0.8888888888888888,2,0,0.0,False,False,False,False
623ea044,training,8,1.0,1,False,True,0.12728647014361302,12,12,1.0,False,False,False,False
626c0bcc,training,8,1.0,1,True,False,0.31972789115646255,3,3,1.0,False,False,False,False
62ab2642,training,8,1.0,1,False,True,0.21277777777777776,6,6,1.0,False,False,False,False
62b74c02,training,8,1.0,1,False,False,0.7214285714285714,3,3,1.0,False,False,False,False
6350f1f4,training,8,3.5,6,False,False,0.3562809917355372,23,23,1.0,False,False,False,False
63613498,training,8,5.0,6,True,False,0.04,3,3,1.0,False,False,False,False
639f5a19,training,8,2.0,2,True,False,0.3780718336483932,4,4,1.0,False,False,False,False
642248e4,training,8,10.0,11,False,True,0.05518925518925519,23,23,1.0,False,False,False,False
6455b5f5,training,8,1.0,1,False,True,0.43258061383061386,11,11,1.0,False,False,False,False
64a7c07e,training,8,2.0,2,False,True,0.24074074074074073,5,0,0.0,False,False,False,False
66ac4c3b,training,8,1.0,1,True,False,0.07231404958677687,2,2,1.0,False,False,False,False
66e6c45b,training,8,1.0,1,False,True,0.5,2,0,0.0,False,False,False,False
67385a82,training,8,3.0,3,True,False,0.3083333333333333,6,6,1.0,False,False,False,False
673ef223,training,8,4.0,5,False,True,0.14412280701754385,10,5,0.5,False,False,False,False
67a3c6ac,training,8,1.0,1,True,False,0.7599206349206349,6,6,1.0,False,False,False,False
67a423a3,training,8,1.0,1,False,False,0.2824074074074074,3,0,0.0,False,False,False,False
67c52801,training,8,3.0,4,False,True,0.25510912698412697,12,8,0.6666666666666666,False,False,False,False
6855a6e4,training,8,4.0,4,False,True,0.06814814814814814,11,11,1.0,False,False,False,False
689c358e,training,8,1.0,1,False,False,0.06611570247933884,12,12,1.0,False,False,False,False
68b16354,training,8,1.0,1,True,False,0.7787755102040816,6,6,1.0,False,False,False,False
692cd3b6,training,8,2.0,2,False,False,0.32592592592592595,3,3,1.0,False,False,False,False
694f12f3,training,8,2.0,2,True,False,0.11499999999999999,4,4,1.0,False,False,False,False
696d4842,training,8,4.0,4,False,False,0.03481481481481482,12,12,1.0,False,False,False,False
69889d6e,training,8,1.5,3,False,True,0.155,4,4,1.0,False,False,False,False
6a1e5592,training,8,4.5,5,False,True,0.25333333333333335,13,13,1.0,False,False,False,False
6a980be1,training,8,1.0,1,False,False,0.41656920077972703,4,1,0.25,False,False,False,False
6aa20dc0,training,8,1.0,1,True,False,0.07200197463355357,5,5,1.0,False,False,False,False
6ad5bdfd,training,8,5.0,6,False,False,0.36959595959595964,12,9,0.75,False,False,False,False
6bcdb01e,training,8,1.0,1,True,False,0.3028571428571428,2,2,1.0,False,False,False,False
6c434453,training,8,4.5,5,False,False,0.18,4,0,0.0,False,False,False,False
6ca952ad,training,8,1.0,1,True,False,0.17582223167044594,13,13,1.0,False,False,False,False
6cdd2623,training,8,23.0,27,False,False,0.24921427354582434,40,36,0.9,False,False,False,False
6cf79266,training,8,3.0,3,False,True,0.03,4,4,1.0,False,False,False,False
6d0160f0,training,8,3.5,6,False,False,0.23553719008264462,50,46,0.92,False,False,False,False
6d58a25d,training,8,12.0,21,False,True,0.05833333333333333,9,9,1.0,False,False,False,False
6d75e8bb,training,8,1.0,1,False,True,0.1318783068783069,6,6,1.0,False,False,False,False
6df30ad6,training,8,11.0,15,False,False,0.172,52,52,1.0,False,False,False,False
6e02f1e3,training,8,1.0,1,False,False,1.0,5,5,1.0,False,False,False,False
6e19193c,training,8,2.0,2,False,True,0.07,4,4,1.0,False,False,False,False
6e82a1ae,training,8,5.0,6,True,True,0.15,15,15,1.0,False,True,True,True
6ea4a07e,training,8,1.0,1,False,True,1.0,6,0,0.0,False,False,False,False
6f8cd79b,training,8,0.0,0,False,False,0.7555555555555555,4,4,1.0,False,False,False,False
6ffe8f07,training,8,8.5,11,False,False,0.31432748538011696,4,0,0.0,False,False,False,False
705a3229,training,8,2.0,3,False,True,0.08823953823953823,8,8,1.0,False,False,False,False
712bf12e,training,8,16.0,16,False,False,0.2065934065934066,9,9,1.0,False,False,False,False
72207abc,training,8,1.0,2,False,False,0.06392417826174632,13,13,1.0,False,False,False,False
72322fa7,training,8,6.0,6,False,False,0.032100939995676835,17,17,1.0,False,False,False,False
72a961c9,training,8,1.0,1,False,False,0.07250033916700582,7,7,1.0,False,False,False,False
73c3b0d8,training,8,2.5,5,False,False,0.15240575396825395,7,0,0.0,False,False,False,False
7447852a,training,8,1.0,1,False,True,0.2333333333333333,9,9,1.0,False,False,False,False
74dd1130,training,8,1.0,1,True,False,0.5,4,4,1.0,False,False,False,False
753ea09b,training,8,1.0,1,True,False,0.19666666666666666,8,8,1.0,False,False,False,False
758abdf0,training,8,1.0,1,False,False,0.07421875,13,13,1.0,False,False,False,False
759f3fd3,training,8,1.0,1,False,True,0.435,33,33,1.0,False,False,False,False
760b3cac,training,8,1.0,2,False,False,0.09876543209876543,3,3,1.0,False,False,False,False
762cd429,training,8,1.0,1,False,False,0.6142857142857142,3,3,1.0,False,False,False,False
770cc55f,training,8,3.0,3,False,True,0.14903846153846154,4,4,1.0,False,False,False,False
776ffc46,training,8,7.0,8,True,True,0.030625,7,7,1.0,False,False,False,False
782b5218,training,8,4.0,5,False,False,0.44,18,16,0.8888888888888888,False,False,False,False
78e78cff,training,8,1.0,1,True,False,0.39015151515151514,2,2,1.0,False,False,False,False
79369cc6,training,8,2.0,4,False,False,0.02270972028302205,5,2,0.4,False,False,False,False
794b24be,training,8,1.0,3,False,False,0.4666666666666667,13,4,0.3076923076923077,False,False,False,False
7acdf6d3,training,8,1.0,1,True,False,0.027574889053254437,7,7,1.0,False,False,False,False
7b6016b9,training,8,1.0,1,False,True,0.796716189712409,13,13,1.0,False,False,False,False
7c8af763,training,8,1.0,1,False,False,0.5333333333333333,21,21,1.0,False,False,False,False
7d1f7ee8,training,8,5.0,7,True,True,0.12379662741981583,10,10,1.0,False,False,False,True
7d419a02,training,8,7.0,7,True,False,0.2373523771550087,27,27,1.0,False,False,False,False
7d7772cc,training,8,1.5,2,True,False,0.0546875,28,28,1.0,False,False,False,False
7ddcd7ec,training,8,1.0,1,False,True,0.04666666666666667,5,5,1.0,False,False,False,False
7df24a62,training,8,24.5,35,False,False,0.05434782608695653,7,7,1.0,False,False,False,False
7e02026e,training,8,2.0,5,False,True,0.09027777777777779,6,6,1.0,False,False,False,False
7e0986d6,training,8,7.0,8,False,False,0.07280219780219781,28,28,1.0,False,False,False,False
7e2bad24,training,8,2.0,3,False,False,0.0390625,3,1,0.3333333333333333,False,False,False,False
7e576d6e,training,8,1.0,1,True,False,0.07740740740740741,3,3,1.0,False,False,False,False
7ec998c9,training,8,1.0,1,True,False,0.26121598639455784,6,6,1.0,False,False,False,False
7ee1c6ea,training,8,1.0,1,True,False,0.22,4,4,1.0,False,False,False,False
7f4411dc,training,8,7.0,12,False,False,0.058535352881145496,22,22,1.0,False,False,False,False
810b9b61,training,8,4.0,8,True,True,0.12345679012345678,6,6,1.0,False,True,True,True
817e6c09,training,8,5.0,8,True,False,0.14408963585434176,15,15,1.0,False,False,False,False
825aa9e9,training,8,1.0,1,True,False,0.13134920634920633,13,13,1.0,False,False,False,False
82819916,training,8,3.0,4,False,False,0.13541666666666669,8,8,1.0,False,False,False,False
83302e8f,training,8,4.0,6,False,True,0.735411459494168,36,36,1.0,False,False,False,False
833966f4,training,8,1.5,2,False,False,0.8,4,3,0.75,False,False,False,False
834ec97d,training,8,1.0,1,False,True,0.31440329218106994,9,6,0.6666666666666666,False,False,False,False
8403a5d5,training,8,1.0,1,False,True,0.3866666666666667,3,3,1.0,False,False,False,False
84551f4c,training,8,4.0,5,False,False,0.29365079365079366,4,0,0.0,False,False,False,False
845d6e51,training,8,11.0,16,True,False,0.13333333333333333,23,23,1.0,False,False,False,False
84ba50d3,training,8,1.0,1,True,False,0.12488729804747122,19,19,1.0,False,False,False,False
84db8fc4,training,8,1.0,1,False,False,0.4125,18,18,1.0,False,False,False,False
84f2aca1,training,8,3.0,5,False,True,0.041605029585798814,12,12,1.0,False,False,False,False
855e0971,training,8,1.0,1,False,False,0.06463755542702912,24,24,1.0,False,False,False,False
85b81ff1,training,8,5.0,5,False,False,0.07692307692307693,56,56,1.0,False,False,False,False
85c4e7cd,training,8,1.0,1,True,False,0.8666666666666667,6,6,1.0,False,False,False,False
85fa5666,training,8,1.5,3,False,False,0.2150366512345679,19,8,0.42105263157894735,False,False,False,False
868de0fa,training,8,2.0,5,False,True,0.16658494031221302,15,15,1.0,False,False,False,False
87ab05b8,training,8,1.0,1,False,False,0.4375,7,6,0.8571428571428571,False,False,False,False
880c1354,training,8,1.0,1,True,False,0.4635416666666667,9,9,1.0,False,False,False,False
88207623,training,8,4.0,4,False,False,0.08510044642857142,5,5,1.0,False,False,False,False
8886d717,training,8,1.0,1,True,False,0.08122895622895622,22,22,1.0,False,False,False,False
88a10436,training,8,2.0,2,False,False,0.08957231040564373,3,0,0.0,False,False,False,False
890034e9,training,8,2.0,4,False,False,0.034769463340891905,3,0,0.0,False,False,False,False
891232d6,training,8,20.0,53,False,False,0.09612974085712561,6,0,0.0,False,False,False,False
896d5239,training,8,3.0,7,False,False,0.0862179487179487,7,2,0.2857142857142857,False,False,False,False
8a371977,training,8,1.0,1,False,True,0.3820084753720936,166,166,1.0,False,False,False,False
8cb8642d,training,8,1.0,3,False,False,0.24485024779142428,5,5,1.0,False,False,False,False
8d510a79,training,8,9.5,11,False,True,0.12,15,15,1.0,False,False,False,False
8dab14c2,training,8,1.0,1,True,False,0.015585693411980177,14,14,1.0,False,False,False,False
8dae5dfc,training,8,2.0,2,True,False,0.4551564175721888,11,11,1.0,False,False,False,False
8e301a54,training,8,1.0,1,True,False,0.15666666666666668,12,12,1.0,False,False,False,False
8e5a5113,training,8,2.0,2,False,False,0.5454545454545454,6,6,1.0,False,False,False,False
8eb1be9a,training,8,1.0,1,False,True,0.40043859649122804,9,9,1.0,False,False,False,False
8ee62060,training,8,1.0,5,False,False,0.27444444444444444,12,10,0.8333333333333334,False,False,False,False
8f2ea7aa,training,8,1.0,2,False,True,0.1810699588477366,11,11,1.0,False,False,False,False
8fbca751,training,8,1.0,2,False,True,0.17247732426303855,12,12,1.0,False,False,False,False
902510d5,training,8,6.0,7,False,True,0.1299466526739254,18,15,0.8333333333333334,False,False,False,False
90347967,training,8,1.0,1,False,False,0.40094062316284534,5,4,0.8,False,False,False,False
90f3ed37,training,8,3.0,4,False,True,0.10222222222222223,7,7,1.0,False,False,False,False
913fb3ed,training,8,1.5,3,False,True,0.16840277777777776,6,6,1.0,False,False,False,False
91714a58,training,8,13.0,24,False,False,0.30859375,57,57,1.0,False,False,False,False
917bccba,training,8,1.0,1,False,False,0.2152777777777778,24,24,1.0,False,False,False,False
928ad970,training,8,5.0,5,False,True,0.18021978021978025,3,3,1.0,False,False,False,False
92e50de0,training,8,1.0,1,False,False,0.06664503826097329,27,27,1.0,False,False,False,False
9344f635,training,8,1.0,1,False,False,0.35620722054253795,9,8,0.8888888888888888,False,False,False,False
9356391f,training,8,2.0,2,False,False,0.24609375,4,4,1.0,False,False,False,False
93b581b8,training,8,1.0,1,False,False,0.3796296296296296,12,12,1.0,False,False,False,False
93c31fbe,training,8,18.0,18,False,False,0.03745090658134136,25,25,1.0,False,False,False,False
941d9a10,training,8,1.0,1,False,True,0.13999999999999999,9,9,1.0,False,False,False,False
94414823,training,8,1.0,1,False,False,0.16,3,3,1.0,False,False,False,False
9473c6fb,training,8,1.0,1,True,False,0.11979166666666667,22,22,1.0,False,False,False,False
94be5b80,training,8,2.0,2,False,False,0.12684047978165625,4,3,0.75,False,False,False,False
952a094c,training,8,1.0,1,False,False,0.08,22,22,1.0,False,False,False,False
9565186b,training,8,1.0,1,True,False,0.4722222222222222,5,5,1.0,False,False,False,False
95755ff2,training,8,2.0,2,False,False,0.17079889807162532,6,6,1.0,False,False,False,False
95990924,training,8,2.0,4,False,True,0.0637037037037037,26,26,1.0,False,False,False,False
95a58926,training,8,7.0,9,False,False,0.1376252030276798,90,90,1.0,False,False,False,False
963c33f8,training,8,1.0,1,True,False,0.08088860544217687,10,10,1.0,False,False,False,False
963f59bc,training,8,2.5,3,False,True,0.07204664022845841,11,11,1.0,False,False,False,False
96a8c0cd,training,8,8.5,15,False,True,0.12777189915347809,4,4,1.0,False,False,False,False
9720b24f,training,8,2.5,4,False,False,0.048907254361799816,6,6,1.0,False,False,False,False
97239e3d,training,8,13.0,13,False,False,0.1718569780853518,21,21,1.0,False,False,False,False
9772c176,training,8,2.0,2,False,True,0.06740673119983465,15,15,1.0,False,False,False,False
97999447,training,8,2.0,3,False,True,0.12797619047619047,5,5,1.0,False,False,False,False
97c75046,training,8,1.0,1,True,False,0.03194444444444444,6,6,1.0,False,False,False,False
981add89,training,8,1.0,1,True,False,0.12805555555555556,7,7,1.0,False,False,False,False
9841fdad,training,8,1.0,1,True,False,0.08782762691853602,7,7,1.0,False,False,False,False
984d8a3e,training,8,1.0,1,True,False,0.22999999999999998,8,8,1.0,False,False,False,False
985ae207,training,8,1.0,1,True,False,0.14333333333333334,8,8,1.0,False,False,False,False
98c475bf,training,8,1.0,1,False,False,0.119375,7,6,0.8571428571428571,False,False,False,False
98cf29f8,training,8,1.0,1,False,False,0.12235528489398458,5,3,0.6,False,False,False,False
992798f6,training,8,2.0,2,False,True,0.050859708867521364,4,4,1.0,False,False,False,False
99306f82,training,8,1.0,1,False,False,0.22074074074074077,3,3,1.0,False,False,False,False
9968a131,training,8,1.0,1,False,False,0.3125,5,2,0.4,False,False,False,False
99caaf76,training,8,1.0,1,False,False,0.3992521367521367,9,6,0.6666666666666666,False,False,False,False
99fa7670,training,8,2.0,3,False,True,0.2589285714285714,4,4,1.0,False,False,False,False
9b2a60aa,training,8,5.0,5,False,True,0.056970762613345736,9,9,1.0,False,False,False,False
9b30e358,training,8,1.0,1,True,False,0.19,2,2,1.0,False,False,False,False
9b365c51,training,8,5.0,6,False,False,0.42804232804232806,15,15,1.0,False,False,False,False
9b4c17c4,training,8,1.0,1,True,False,0.21304001554001553,23,23,1.0,False,False,False,False
9b5080bb,training,8,1.0,1,True,False,0.023456206679269065,17,17,1.0,False,False,False,False
9bebae7a,training,8,2.0,2,False,False,0.1445944055944056,8,6,0.75,False,False,False,False
9c1e755f,training,8,1.0,2,False,False,0.31499999999999995,5,5,1.0,False,False,False,False
9c56f360,training,8,4.0,6,False,False,0.12698412698412698,9,6,0.6666666666666666,False,False,False,False
9caba7c3,training,8,5.0,7,True,False,0.061865189289012,12,12,1.0,False,False,False,False
9caf5b84,training,8,1.0,1,False,False,0.4045138888888889,9,7,0.7777777777777778,False,False,False,False
9d9215db,training,8,4.0,5,False,True,0.08402585410895662,91,91,1.0,False,False,False,False
9ddd00f0,training,8,3.5,5,False,True,0.2522314049586777,6,6,1.0,False,False,False,False
9def23fe,training,8,9.0,9,False,True,0.2650513538748833,20,20,1.0,False,False,False,False
9dfd6313,training,8,1.0,1,False,False,0.33240740740740743,6,2,0.3333333333333333,False,False,False,False
9edfc990,training,8,4.0,10,False,False,0.40976016326977865,11,11,1.0,False,False,False,False
9f27f097,training,8,1.0,1,False,False,0.15046296296296294,3,3,1.0,False,False,False,False
9f41bd9c,training,8,1.0,1,True,False,0.20687581098615918,2,2,1.0,False,False,False,False
9f5f939b,training,8,1.0,1,True,False,0.009114583333333334,4,4,1.0,False,False,False,False
9f669b64,training,8,1.0,1,True,False,0.16,10,10,1.0,False,False,False,False
9f8de559,training,8,1.0,1,True,False,0.00510204081632653,4,4,1.0,False,False,False,False
a04b2602,training,8,7.0,10,False,False,0.1843137254901961,16,8,0.5,False,False,False,False
a096bf4d,training,8,16.0,20,True,False,0.009290601924530496,11,11,1.0,False,False,False,False
a09f6c25,training,8,1.0,1,True,False,0.14985606430938028,22,22,1.0,False,False,False,False
a1570a43,training,8,4.0,4,False,False,0.20553350970017636,6,1,0.16666666666666666,False,False,False,False
a2d730bd,training,8,1.0,1,True,False,0.08595571095571096,8,8,1.0,False,False,False,False
a2fd1cf0,training,8,2.0,2,False,True,0.08619708994708995,3,3,1.0,False,False,False,False
a3f84088,training,8,1.0,1,False,True,0.3709838860295658,7,7,1.0,False,False,False,False
a406ac07,training,8,1.0,1,False,False,0.18666666666666668,3,3,1.0,False,False,False,False
a48eeaf7,training,8,4.5,5,False,True,0.07,12,11,0.9166666666666666,False,False,False,False
a5313dff,training,8,3.0,4,False,True,0.13425925925925927,5,5,1.0,False,False,False,False
a57f2f04,training,8,1.0,1,False,False,0.17965796598519712,5,5,1.0,False,False,False,False
a5f85a15,training,8,2.0,2,True,False,0.09085648148148147,9,9,1.0,False,False,False,False
a61f2674,training,8,4.5,5,False,True,0.32098765432098764,9,9,1.0,False,False,False,False
a64e4611,training,8,19.0,19,False,True,0.29703703703703704,3,3,1.0,False,False,False,False
a65b410d,training,8,1.0,1,False,True,0.26171579743008316,6,6,1.0,False,False,False,False
a699fb00,training,8,10.0,11,False,True,0.06666666666666667,14,14,1.0,False,False,False,False
a78176bb,training,8,1.0,1,False,False,0.16,3,0,0.0,False,False,False,False
a79310a0,training,8,1.0,1,False,False,0.23407407407407407,3,0,0.0,False,False,False,False
a834deea,training,8,5.0,5,False,True,0.05770296101492683,7,7,1.0,False,False,False,False
a85d4709,training,8,1.0,1,False,False,1.0,4,0,0.0,False,False,False,False
a8610ef7,training,8,1.5,2,True,False,0.5833333333333334,6,6,1.0,False,False,False,False
a8d7556c,training,8,4.0,5,False,True,0.06378600823045268,13,13,1.0,False,False,False,False
a934301b,training,8,6.0,7,False,False,0.20109017966160825,10,10,1.0,False,False,False,False
a9f96cdd,training,8,1.0,1,False,True,0.25,4,0,0.0,False,False,False,False
aa18de87,training,8,1.0,1,False,True,0.2557291666666667,4,4,1.0,False,False,False,False
aa300dc3,training,8,1.0,1,False,True,0.07250000000000001,4,4,1.0,False,False,False,False
aa62e3f4,training,8,1.0,1,True,False,0.37252869897959184,2,2,1.0,False,False,False,False
aabf363d,training,8,2.0,2,False,True,0.2653061224489796,4,4,1.0,False,False,False,False
aaef0977,training,8,1.0,1,False,False,0.984375,2,2,1.0,False,False,False,False
aba27056,training,8,1.0,1,False,True,0.41005291005291006,3,3,1.0,False,False,False,False
ac0c2ac3,training,8,1.0,1,False,False,0.9356840583391811,3,3,1.0,False,False,False,False
ac0c5833,training,8,16.0,22,False,False,0.03138987508218278,17,17,1.0,False,False,False,False
ac2e8ecf,training,8,5.0,6,False,False,0.3454504582898248,17,9,0.5294117647058824,False,False,False,False
ac3e2b04,training,8,2.0,3,False,False,0.1358531746031746,10,5,0.5,False,False,False,False
ac605cbb,training,8,2.0,3,False,True,0.085114274053668,11,11,1.0,False,False,False,False
ad173014,training,8,1.0,1,True,False,0.03466981736212505,10,10,1.0,False,False,False,False
ad38a9d0,training,8,1.0,1,True,False,0.32098765432098764,12,12,1.0,False,False,False,False
ad3b40cf,training,8,1.0,1,True,False,0.035945859053497946,5,5,1.0,False,False,False,False
